payment_id,customer_id,staff_id,rental_id,amount,payment_date
538,140,1,9616,8.29,2024-05-28 11:29:53
539,582,1,6800,10.33,2024-10-14 22:49:41
540,296,1,15557,7.58,2024-04-02 22:29:44
541,153,1,6656,6.17,2024-09-01 02:14:01
542,35,1,1399,4.22,2024-02-16 02:35:25
543,91,2,12860,11.42,2024-04-14 04:34:42
544,548,2,9361,9.6,2024-05-06 07:07:07
545,442,1,1224,7.41,2024-11-25 20:38:00
546,385,1,13801,6.82,2024-11-08 16:41:37
547,59,2,13976,7.24,2024-10-25 22:44:05
548,356,2,11715,4.55,2024-12-28 08:26:47
549,81,2,15954,2.36,2024-12-04 20:22:04
550,101,2,8380,6.57,2024-07-16 06:31:36
551,247,2,5019,10.82,2024-06-12 08:18:07
552,522,2,8792,6.98,2024-01-27 23:56:22
553,541,2,4512,4.18,2024-07-28 00:50:50
554,3,2,9407,11.16,2024-10-16 23:00:43
555,572,2,7981,9.95,2024-02-23 22:17:40
556,216,2,4353,10.74,2024-07-09 20:51:25
557,19,2,5416,2.49,2024-10-19 04:11:56
558,172,1,12109,6.62,2024-10-04 17:08:19
559,86,1,13457,7.57,2024-12-30 14:43:32
560,550,1,4977,4.07,2024-02-28 07:03:33
561,480,2,4192,9.51,2024-03-06 09:10:19
562,380,1,13856,1.74,2024-09-22 05:44:12
563,112,2,15661,4.69,2024-07-16 19:37:45
564,538,2,9477,1.92,2024-09-05 23:34:56
565,95,2,13805,7.7,2024-09-13 06:34:25
566,138,2,3832,9.13,2024-06-17 09:21:19
567,186,2,12010,4.53,2024-05-06 03:09:38
568,259,1,15709,2.91,2024-09-19 08:41:59
569,225,2,4554,2.76,2024-08-28 10:38:18
570,135,2,13965,3.74,2024-01-23 00:36:59
571,326,2,6879,3.73,2024-05-07 10:55:39
572,463,2,819,4.25,2024-10-07 05:01:17
573,418,1,3860,3.42,2024-01-26 02:00:45
574,597,2,2180,9.23,2024-07-23 16:52:00
575,214,1,10479,10.79,2024-02-23 21:07:35
576,102,2,1749,1.53,2024-03-22 08:30:04
577,405,1,1520,1.53,2024-08-31 13:45:55
578,530,1,10197,5.54,2024-10-18 12:48:57
579,444,2,11796,9.19,2024-06-26 19:04:20
580,348,2,5400,5.44,2024-02-10 00:44:43
581,588,1,3834,10.0,2024-03-28 12:53:50
582,133,1,11771,2.12,2024-04-21 15:15:31
583,336,2,11943,9.12,2024-01-18 06:43:02
584,279,1,7166,11.2,2024-05-22 16:05:47
585,35,2,9461,2.47,2024-05-11 02:02:51
586,359,2,14642,5.69,2024-12-25 06:50:29
587,172,2,2157,8.52,2024-01-08 19:16:19
588,76,1,7680,4.75,2024-03-01 03:46:20
589,221,1,590,6.54,2024-10-01 20:39:49
590,504,2,7432,4.51,2024-08-09 16:18:17
591,198,2,14326,11.4,2024-12-07 12:52:46
592,83,1,2343,6.59,2024-04-06 15:40:53
593,488,1,8863,11.17,2024-04-21 01:07:11
594,406,2,6133,5.93,2024-10-21 04:40:43
595,135,2,6842,5.26,2024-03-16 02:56:32
596,281,2,4400,6.27,2024-08-02 12:20:34
597,36,1,9153,7.89,2024-01-22 15:02:17
598,553,2,483,7.77,2024-07-05 03:49:31
599,141,2,14148,9.58,2024-04-13 07:10:18
600,456,2,13683,8.35,2024-09-15 11:38:09
601,227,2,11938,3.26,2024-02-28 17:37:02
602,592,2,10389,11.11,2024-02-11 12:14:45
603,36,2,8616,7.31,2024-01-04 09:54:15
604,420,1,3021,3.53,2024-11-04 10:55:00
605,170,1,9012,8.27,2024-01-11 22:21:08
606,538,1,12020,5.23,2024-08-06 22:32:47
607,113,2,15594,7.38,2024-07-16 13:26:15
608,354,2,7130,11.27,2024-01-31 06:28:05
609,533,2,6960,1.72,2024-11-01 03:01:20
610,408,2,3020,4.61,2024-08-16 22:28:52
611,360,1,3781,10.97,2024-06-08 01:08:45
612,577,1,10421,3.79,2024-10-16 22:38:31
613,374,2,7896,7.93,2024-12-09 02:49:16
614,24,1,8716,11.06,2024-07-10 11:29:47
615,282,2,12104,7.94,2024-06-09 23:16:08
616,307,1,7154,11.72,2024-09-04 04:45:36
617,498,2,12796,5.97,2024-02-16 10:09:37
618,144,1,2327,7.85,2024-11-14 04:46:58
619,339,2,6202,2.82,2024-10-07 06:35:42
620,508,2,8678,11.33,2024-04-09 21:38:36
621,342,1,13192,11.37,2024-02-04 03:36:31
622,388,2,3984,3.59,2024-10-28 07:01:43
623,471,1,10335,9.41,2024-12-09 00:17:33
624,504,2,14345,9.91,2024-03-03 00:14:43
625,273,2,13411,2.6,2024-03-06 04:57:35
626,52,1,4955,2.93,2024-01-18 18:12:25
627,9,1,2270,3.42,2024-09-24 04:11:35
628,152,2,408,10.36,2024-01-12 14:31:24
629,544,2,1946,4.34,2024-10-27 02:54:31
630,526,2,9888,6.79,2024-10-08 03:19:30
631,421,1,389,3.67,2024-11-22 09:27:52
632,213,2,14692,7.04,2024-09-11 00:09:39
633,468,1,7737,1.58,2024-05-16 05:46:19
634,374,2,15640,3.95,2024-05-03 06:55:49
635,221,2,15196,9.78,2024-10-30 22:15:21
636,289,2,13095,10.05,2024-05-17 13:19:39
637,309,1,6215,8.43,2024-12-10 06:11:17
638,478,2,7355,1.39,2024-06-02 14:31:17
639,406,1,12233,7.27,2024-05-06 05:41:28
640,480,1,10591,6.68,2024-11-07 15:47:11
641,25,2,3,9.42,2024-05-05 17:04:49
642,1,2,7944,2.66,2024-06-03 16:19:47
643,252,2,7093,11.1,2024-03-01 08:14:07
644,155,2,9959,4.62,2024-06-22 01:26:56
645,251,1,15093,4.2,2024-08-04 14:43:57
646,108,2,9714,1.0,2024-10-16 20:28:09
647,331,2,13462,11.35,2024-04-21 16:43:05
648,503,2,259,6.47,2024-10-28 16:41:51
649,311,2,5786,3.86,2024-01-28 02:40:42
650,434,1,3895,10.07,2024-03-10 18:39:33
651,35,2,9746,1.83,2024-08-31 07:41:41
652,591,1,13234,5.35,2024-11-16 17:34:45
653,585,2,5155,6.97,2024-04-22 20:28:20
654,16,2,7355,4.42,2024-05-07 04:57:03
655,113,1,1007,2.13,2024-04-01 02:16:03
656,197,1,14509,1.85,2024-12-28 14:16:11
657,43,1,13064,6.41,2024-09-24 07:32:20
658,278,2,6233,11.14,2024-10-13 14:22:14
659,101,1,1439,4.43,2024-06-27 09:24:46
660,16,2,11151,9.94,2024-05-17 07:38:43
661,577,1,8458,2.98,2024-02-15 09:36:09
662,359,1,15541,5.44,2024-11-16 22:01:55
663,213,2,14151,11.3,2024-05-27 22:54:59
664,112,1,12655,4.66,2024-12-02 18:18:34
665,581,2,11145,10.44,2024-06-03 22:18:05
666,217,2,7043,9.87,2024-10-28 02:31:31
667,427,2,9645,8.61,2024-02-28 18:45:25
668,511,2,4683,9.08,2024-06-16 19:37:36
669,201,1,12544,6.54,2024-03-25 15:03:13
670,44,2,7734,3.76,2024-05-01 03:00:40
671,469,2,6690,11.46,2024-01-01 23:25:25
672,525,1,15742,8.82,2024-01-15 07:14:57
673,450,2,6207,6.84,2024-09-18 21:40:20
674,349,2,14757,6.01,2024-08-12 11:28:14
675,369,2,5084,7.48,2024-08-31 06:58:11
676,450,1,4862,10.35,2024-10-22 03:53:33
677,336,1,5697,4.75,2024-02-16 23:59:43
678,293,1,10866,4.81,2024-04-29 06:02:08
679,547,2,11598,3.91,2024-05-02 17:18:03
680,399,1,5956,7.08,2024-11-22 13:06:12
681,345,2,13516,1.35,2024-09-11 02:46:10
682,306,1,5703,9.13,2024-06-09 05:38:29
683,249,1,583,7.27,2024-02-14 12:06:38
684,553,1,11771,8.96,2024-07-20 18:11:47
685,150,2,2945,2.21,2024-01-20 17:48:13
686,590,1,5061,1.78,2024-07-27 04:23:36
687,312,1,9444,10.86,2024-12-28 07:46:12
688,124,1,271,1.21,2024-07-14 17:00:20
689,194,1,4595,9.59,2024-03-05 08:54:11
690,298,1,996,4.18,2024-09-24 17:50:08
691,65,1,1240,5.55,2024-07-24 23:31:40
692,177,1,14285,10.72,2024-06-28 22:11:45
693,285,2,15118,4.72,2024-07-02 22:28:28
694,348,2,10279,2.91,2024-09-14 02:19:37
695,351,2,15951,8.15,2024-08-30 15:45:03
696,28,1,11618,2.45,2024-05-29 15:43:24
697,531,2,8058,9.23,2024-02-11 16:26:42
698,158,1,15497,9.42,2024-03-30 09:33:47
699,543,1,6741,11.0,2024-10-30 23:46:42
700,525,1,8707,5.61,2024-12-05 09:03:50
701,417,1,6597,1.77,2024-03-17 05:50:48
702,568,2,10520,6.29,2024-02-15 08:48:16
703,288,1,1361,9.13,2024-01-16 06:27:52
704,476,1,10356,3.84,2024-01-14 13:35:08
705,382,2,12428,11.85,2024-06-26 03:39:05
706,510,1,745,9.68,2024-11-04 09:44:18
707,21,1,11435,3.74,2024-09-21 02:50:55
708,434,2,11464,6.79,2024-04-25 06:13:36
709,102,1,373,9.46,2024-05-19 19:03:20
710,184,2,2112,11.0,2024-12-16 20:07:22
711,159,1,5047,10.71,2024-08-13 22:28:50
712,47,2,8558,9.42,2024-05-13 01:09:37
713,168,2,8989,11.4,2024-06-15 00:36:07
714,63,2,7271,7.57,2024-10-04 07:11:16
715,582,1,7411,7.2,2024-04-02 21:49:03
716,370,2,13302,1.08,2024-12-16 16:51:04
717,279,1,8574,2.95,2024-04-20 18:45:57
718,495,1,4243,7.18,2024-06-24 16:26:21
719,567,2,15248,7.22,2024-03-14 18:24:46
720,599,2,1084,4.19,2024-05-19 04:09:47
721,343,1,13548,10.49,2024-03-26 07:47:37
722,581,2,13792,11.86,2024-03-31 10:14:30
723,183,1,3839,8.56,2024-10-19 06:53:10
724,45,1,15219,4.25,2024-06-08 14:52:33
725,156,1,2151,3.5,2024-07-21 11:01:09
726,387,1,10433,11.47,2024-11-16 08:19:08
727,496,1,4107,9.56,2024-03-01 17:37:22
728,127,1,14332,3.64,2024-10-05 21:30:24
729,437,1,1241,11.1,2024-04-27 04:31:26
730,534,1,6532,1.01,2024-01-18 06:05:31
731,499,1,6753,9.32,2024-09-05 14:58:04
732,413,2,11207,10.6,2024-11-16 03:31:27
733,368,2,8117,1.23,2024-01-11 22:22:58
734,65,1,537,9.89,2024-01-30 05:06:27
735,464,2,6626,3.18,2024-07-08 02:28:40
736,413,1,7896,4.1,2024-02-13 03:21:19
737,359,2,7524,2.06,2024-04-17 14:00:07
738,233,2,623,9.15,2024-05-26 11:29:23
739,560,1,10615,6.45,2024-12-23 04:30:05
740,108,1,6891,2.78,2024-10-11 19:18:42
741,24,2,4238,4.12,2024-05-04 06:10:33
742,575,1,8309,4.6,2024-05-08 19:57:43
743,348,1,8568,1.93,2024-04-11 13:46:41
744,195,1,13904,4.2,2024-08-26 09:32:45
745,523,2,2818,2.17,2024-11-23 12:29:48
746,521,1,14952,5.09,2024-05-11 07:44:28
747,30,2,11386,7.2,2024-11-04 10:29:18
748,311,1,2979,6.44,2024-12-01 04:41:13
749,63,2,5727,11.72,2024-05-24 17:52:28
750,392,2,2515,9.96,2024-07-15 07:31:49
751,9,2,1255,4.22,2024-02-29 15:49:55
752,30,2,12942,4.71,2024-04-22 16:38:30
753,550,1,15039,11.47,2024-01-24 13:37:22
754,209,1,2865,5.38,2024-03-21 00:17:42
755,443,1,5121,3.22,2024-05-06 13:03:15
756,151,1,10435,7.26,2024-05-11 02:08:00
757,571,1,221,11.19,2024-07-28 04:30:15
758,185,2,14652,4.12,2024-11-28 15:16:35
759,137,2,12530,4.79,2024-01-11 09:38:38
760,167,2,3859,10.47,2024-05-15 14:11:47
761,277,1,8162,4.53,2024-03-19 05:07:17
762,223,2,15004,1.79,2024-05-03 21:23:14
763,53,1,15727,1.01,2024-09-13 04:56:25
764,593,1,15328,9.45,2024-04-10 20:54:37
765,270,2,1426,3.8,2024-05-09 23:20:40
766,466,1,3647,7.17,2024-08-16 12:34:18
767,421,2,6528,7.64,2024-06-08 11:15:50
768,522,2,13662,6.68,2024-01-23 01:45:20
769,538,2,10490,7.82,2024-09-23 15:22:45
770,156,1,9037,4.66,2024-10-27 20:49:09
771,183,2,11072,8.23,2024-02-03 08:40:51
772,102,2,5281,2.76,2024-01-29 08:04:55
773,402,1,7871,10.36,2024-06-01 03:31:44
774,68,2,3427,10.81,2024-09-11 02:51:06
775,45,2,2826,4.21,2024-12-29 09:46:42
776,261,1,360,9.39,2024-06-25 05:27:43
777,218,2,8998,2.02,2024-05-01 06:13:46
778,376,2,9928,10.97,2024-12-13 17:57:49
779,125,2,1412,8.44,2024-10-23 02:12:16
780,459,1,5424,4.59,2024-03-11 16:56:05
781,94,1,15169,3.99,2024-09-21 17:21:30
782,271,2,1118,10.17,2024-08-15 19:31:51
783,300,2,12431,3.85,2024-11-20 00:21:47
784,278,1,2634,10.44,2024-08-11 15:15:39
785,171,2,206,4.86,2024-09-20 00:01:59
786,431,2,1383,4.68,2024-07-01 22:18:49
787,517,2,14864,8.49,2024-08-23 07:23:33
788,512,2,8865,8.28,2024-11-09 18:45:08
789,594,2,15332,11.48,2024-07-15 02:51:03
790,400,2,10547,7.49,2024-07-14 20:41:30
791,150,1,13872,8.87,2024-02-05 16:32:53
792,297,2,10707,9.82,2024-02-27 14:46:50
793,151,1,4949,1.03,2024-11-05 16:59:11
794,415,1,1327,6.54,2024-07-04 00:39:19
795,554,1,10306,9.09,2024-11-26 08:05:51
796,344,2,3738,11.55,2024-02-07 23:55:43
797,350,1,11104,9.16,2024-06-11 10:33:40
798,330,1,13009,4.71,2024-08-09 18:29:34
799,405,2,2087,10.58,2024-02-11 19:41:32
800,58,1,3841,3.32,2024-06-16 00:08:43
801,112,1,15813,7.82,2024-07-03 20:39:14
802,487,2,2904,9.74,2024-06-17 07:28:04
803,297,2,3903,4.34,2024-12-03 23:10:43
804,423,2,11407,6.51,2024-07-24 08:42:19
805,7,2,12573,1.64,2024-07-27 05:40:11
806,32,1,10502,7.61,2024-10-30 16:31:51
807,3,1,10978,3.84,2024-07-16 01:09:22
808,68,1,2441,10.38,2024-12-07 10:02:47
809,366,1,3300,7.51,2024-06-04 05:49:25
810,530,1,5132,6.33,2024-08-17 07:11:17
811,301,2,547,2.98,2024-12-20 16:17:01
812,82,1,2241,10.93,2024-07-06 03:04:02
813,250,2,3326,1.53,2024-09-17 22:44:12
814,536,2,14714,1.55,2024-10-05 03:32:42
815,348,2,14769,7.63,2024-06-17 14:35:29
816,357,1,6666,1.16,2024-04-29 11:07:06
817,380,1,14565,1.36,2024-12-19 13:26:14
818,179,1,3895,7.65,2024-01-31 08:58:42
819,121,2,10485,2.19,2024-03-25 03:52:37
820,19,2,10227,5.38,2024-05-14 19:36:04
821,263,1,4594,1.64,2024-11-11 11:23:37
822,512,2,11218,8.44,2024-07-29 17:06:40
823,574,1,4235,11.48,2024-01-09 16:26:54
824,100,1,12363,10.78,2024-03-05 03:01:42
825,146,2,1091,3.52,2024-09-12 22:22:30
826,78,2,6369,7.58,2024-12-01 02:19:53
827,299,2,5311,9.67,2024-01-02 16:45:28
828,140,2,14552,10.58,2024-08-17 18:04:18
829,241,1,11046,1.28,2024-03-08 04:46:00
830,367,2,10372,4.34,2024-06-27 07:48:43
831,476,1,13107,1.4,2024-02-03 11:00:27
832,283,1,14765,5.48,2024-05-24 21:00:12
833,460,2,9588,1.92,2024-01-29 16:27:49
834,573,2,185,5.54,2024-01-29 19:46:03
835,193,1,6901,9.12,2024-09-01 08:12:23
836,550,2,4166,9.47,2024-12-21 20:27:31
837,307,2,11252,8.74,2024-06-26 13:31:40
838,450,1,6214,9.21,2024-05-14 21:55:01
839,352,1,12016,5.06,2024-02-15 10:17:22
840,328,2,7666,10.55,2024-04-06 16:37:25
841,594,2,207,7.21,2024-07-14 05:08:07
842,470,1,10577,8.75,2024-08-07 03:13:00
843,42,1,10138,10.56,2024-01-03 00:26:19
844,457,2,4307,8.48,2024-10-21 07:24:01
845,496,2,960,3.9,2024-11-28 10:16:01
846,458,1,10221,9.34,2024-10-30 13:59:08
847,340,1,9506,2.86,2024-02-11 11:25:32
848,512,1,10967,2.13,2024-03-30 12:45:50
849,158,1,14067,1.4,2024-06-25 14:06:41
850,183,1,5815,6.84,2024-03-30 07:50:23
851,419,2,2359,10.25,2024-10-20 22:06:14
852,247,1,4588,5.83,2024-02-15 20:52:55
853,279,2,7850,5.54,2024-06-02 03:04:22
854,211,2,15571,9.15,2024-08-31 20:42:37
855,247,2,5031,7.68,2024-10-21 01:58:37
856,208,1,10236,2.25,2024-07-01 07:55:23
857,557,1,2697,9.79,2024-06-20 07:32:48
858,145,2,6268,9.67,2024-10-14 14:30:50
859,32,1,11594,10.8,2024-10-06 06:03:46
860,519,1,7108,6.47,2024-09-29 06:36:53
861,593,1,15925,3.28,2024-11-02 13:52:06
862,176,2,9136,3.19,2024-12-16 02:06:34
863,71,1,2106,9.15,2024-08-04 01:53:25
864,244,1,14852,5.06,2024-05-31 13:33:39
865,511,2,7909,11.79,2024-06-30 15:32:22
866,590,1,4314,10.25,2024-12-09 15:32:01
867,299,1,2456,11.68,2024-04-04 08:46:48
868,427,2,8151,2.48,2024-07-10 14:15:55
869,482,1,13244,5.75,2024-01-17 20:53:32
870,145,2,4026,2.53,2024-06-26 05:37:25
871,196,2,3939,7.02,2024-05-04 00:49:31
872,149,2,3143,2.3,2024-08-18 12:43:27
873,499,2,3824,1.85,2024-09-15 16:18:11
874,185,2,13319,11.54,2024-04-20 12:05:51
875,337,2,12232,9.31,2024-06-05 12:07:52
876,555,2,1279,5.33,2024-07-08 13:33:15
877,124,1,5845,9.59,2024-06-01 09:23:34
878,118,2,3788,3.3,2024-07-31 03:17:48
879,177,2,2187,11.85,2024-12-23 17:07:42
880,293,2,12946,1.97,2024-10-13 20:25:20
881,255,2,11385,3.6,2024-04-28 02:02:20
882,422,1,7273,8.39,2024-10-18 23:15:05
883,227,1,8058,1.65,2024-06-16 03:20:24
884,140,1,6106,4.04,2024-08-09 05:13:46
885,204,1,11968,6.71,2024-04-29 09:37:46
886,159,1,12984,8.08,2024-03-02 21:20:51
887,48,2,10890,7.73,2024-12-26 07:45:48
888,447,2,11936,8.18,2024-11-17 07:46:23
889,111,1,14476,3.3,2024-03-02 06:47:25
890,98,1,9381,11.33,2024-01-07 03:04:09
891,581,2,3428,10.28,2024-12-11 21:42:34
892,529,1,15618,7.2,2024-04-08 10:06:31
893,424,2,6965,2.96,2024-10-12 17:02:23
894,86,2,10674,11.25,2024-03-16 13:42:57
895,597,1,12866,2.03,2024-03-31 03:53:14
896,184,1,14890,7.03,2024-03-30 04:31:03
897,357,1,11976,4.02,2024-01-01 07:39:31
898,210,2,3536,4.65,2024-05-01 05:53:53
899,501,2,60,6.13,2024-03-13 03:50:33
900,459,1,6808,9.43,2024-10-25 09:03:57
901,224,1,1979,2.7,2024-03-18 14:02:30
902,16,1,3043,5.85,2024-12-18 00:51:41
903,459,1,10351,8.52,2024-05-02 05:38:42
904,410,2,14055,8.17,2024-06-11 09:51:56
905,226,1,6129,9.69,2024-12-10 07:39:28
906,536,2,5975,4.68,2024-11-15 14:06:31
907,545,2,9950,11.54,2024-01-30 07:37:59
908,437,1,9740,11.13,2024-03-29 22:41:11
909,215,2,12502,6.67,2024-05-08 20:22:23
910,10,2,108,7.3,2024-10-21 12:50:16
911,401,2,12566,1.97,2024-04-07 05:05:34
912,477,1,186,9.2,2024-09-10 14:31:01
913,29,1,15687,4.7,2024-06-14 06:35:57
914,247,1,5138,1.0,2024-07-13 17:17:06
915,487,2,13693,9.99,2024-01-07 19:45:44
916,192,1,4145,9.75,2024-06-27 21:43:11
917,403,2,8983,6.58,2024-06-18 07:02:18
918,4,1,7898,6.07,2024-02-04 09:00:23
919,150,1,2038,2.72,2024-08-17 19:16:22
920,142,1,6629,7.39,2024-07-06 04:21:55
921,569,1,10972,11.32,2024-07-31 20:38:00
922,77,2,10861,9.47,2024-06-09 09:24:14
923,17,1,1611,8.68,2024-09-24 07:38:24
924,183,1,2733,9.89,2024-09-18 11:51:42
925,469,2,843,11.45,2024-03-16 18:42:58
926,458,2,936,11.0,2024-09-01 11:06:19
927,162,2,10203,1.5,2024-03-20 11:51:30
928,531,2,12582,8.43,2024-03-31 09:11:01
929,131,2,15172,7.03,2024-10-24 23:55:52
930,306,1,2062,5.7,2024-03-23 13:17:43
931,334,1,15948,7.11,2024-08-06 04:47:20
932,395,1,670,3.86,2024-02-07 19:52:48
933,2,2,7265,7.41,2024-01-13 20:13:58
934,345,2,7708,3.64,2024-09-21 16:33:47
935,200,2,7534,2.6,2024-07-24 11:38:24
936,490,2,9666,4.93,2024-01-04 19:39:31
937,20,1,491,9.45,2024-02-25 01:23:14
938,21,1,12177,10.05,2024-05-23 19:08:26
939,364,2,8984,5.32,2024-01-29 04:07:48
940,224,1,8227,6.26,2024-07-26 15:21:46
941,83,1,1091,11.05,2024-09-06 17:40:04
942,517,2,7120,1.19,2024-05-16 14:21:48
943,470,1,15798,1.96,2024-05-14 18:25:42
944,315,2,14865,7.17,2024-11-06 19:04:23
945,75,2,4792,1.62,2024-02-08 02:36:09
946,502,1,8924,5.77,2024-10-13 12:05:27
947,485,1,11165,5.79,2024-04-15 21:14:19
948,261,1,749,6.86,2024-06-28 07:55:29
949,320,1,10918,1.26,2024-04-06 15:44:18
950,412,2,7605,5.54,2024-06-24 16:04:29
951,150,2,2022,7.58,2024-09-28 22:38:28
952,122,2,7784,3.76,2024-04-19 04:45:28
953,565,2,9660,11.61,2024-04-16 23:29:40
954,469,1,5628,1.9,2024-08-04 09:49:02
955,244,1,13523,11.95,2024-02-01 07:48:35
956,68,2,2477,9.25,2024-01-21 13:34:04
957,204,2,1589,4.54,2024-03-28 05:13:00
958,474,2,1932,9.97,2024-06-20 01:28:16
959,270,2,4464,3.86,2024-10-22 15:59:43
960,91,2,7765,5.26,2024-07-01 00:14:40
961,109,2,8953,6.39,2024-08-01 04:01:39
962,38,2,11017,4.84,2024-06-15 02:21:01
963,429,1,6372,11.88,2024-10-06 01:30:05
964,489,1,8742,7.27,2024-01-12 17:51:34
965,419,1,9822,1.37,2024-05-12 02:06:03
966,545,2,14165,7.83,2024-03-20 21:56:41
967,307,1,15147,8.5,2024-12-13 02:29:56
968,358,2,14240,8.43,2024-05-29 07:10:58
969,500,1,461,10.6,2024-07-24 01:18:06
970,140,1,12588,9.89,2024-07-09 19:21:27
971,194,1,4414,5.6,2024-05-17 13:18:19
972,456,1,5250,1.54,2024-05-26 00:44:49
973,291,2,6096,7.76,2024-03-24 08:55:02
974,353,1,845,4.66,2024-09-27 09:27:24
975,307,2,1164,10.03,2024-08-04 11:15:39
976,54,2,8481,1.98,2024-08-14 21:19:44
977,85,1,2640,11.03,2024-07-04 02:12:56
978,328,2,4606,10.28,2024-10-24 22:33:22
979,258,2,2839,4.35,2024-07-06 01:13:07
980,579,1,4061,3.02,2024-01-15 18:04:45
981,516,2,13647,2.06,2024-03-06 17:34:29
982,384,2,4204,10.86,2024-03-02 16:13:28
983,483,2,5899,7.1,2024-02-10 09:54:59
984,415,2,4427,3.29,2024-10-13 04:56:23
985,425,1,2820,2.97,2024-02-19 09:32:08
986,228,2,2279,3.62,2024-10-17 11:41:07
987,116,1,892,2.01,2024-01-12 03:57:28
988,125,2,14730,11.69,2024-12-10 22:14:57
989,517,1,2177,1.04,2024-04-20 09:18:49
990,541,2,14855,8.1,2024-08-05 11:35:38
991,240,2,12397,5.29,2024-06-04 22:23:31
992,533,1,1305,5.6,2024-04-13 15:44:10
993,415,1,5165,6.05,2024-12-30 18:45:35
994,451,2,15727,4.5,2024-02-15 17:55:28
995,460,1,11912,10.35,2024-12-13 19:58:37
996,206,2,8418,5.7,2024-06-12 12:40:36
997,344,2,1174,5.66,2024-08-17 14:06:20
998,374,2,12461,9.03,2024-05-06 15:45:38
999,497,2,12349,4.35,2024-01-22 04:26:39
1000,107,1,9372,3.59,2024-07-03 04:33:10
1001,485,2,5363,4.79,2024-05-16 20:33:21
1002,452,2,10626,5.83,2024-05-08 05:32:52
1003,201,2,12412,1.39,2024-12-23 00:25:02
1004,546,1,13882,3.38,2024-12-25 04:12:39
1005,331,2,9420,10.09,2024-05-16 10:46:49
1006,178,2,10438,10.88,2024-08-22 04:46:34
1007,582,2,5744,11.58,2024-11-18 15:42:17
1008,541,1,12318,2.7,2024-01-05 14:51:21
1009,369,2,6322,6.95,2024-05-16 21:51:05
1010,334,1,11486,1.08,2024-09-25 21:06:12
1011,97,1,12313,8.94,2024-06-02 18:05:13
1012,168,2,8766,8.11,2024-04-21 05:09:00
1013,554,2,2565,8.12,2024-08-05 13:54:46
1014,183,2,9460,10.28,2024-10-22 01:34:44
1015,515,2,13008,9.29,2024-01-05 12:13:01
1016,512,1,15798,8.08,2024-11-05 17:39:22
1017,258,1,12736,2.1,2024-03-27 04:03:45
1018,103,2,1072,6.8,2024-06-12 13:00:56
1019,555,2,11566,11.53,2024-11-08 08:48:24
1020,74,2,2366,6.4,2024-11-06 04:25:24
1021,417,2,12825,4.33,2024-08-03 18:26:11
1022,594,1,15067,2.41,2024-06-25 15:39:31
1023,360,1,4404,2.47,2024-04-13 02:47:51
1024,162,2,12469,5.93,2024-10-03 06:06:10
1025,408,2,12442,8.01,2024-06-05 10:04:35
1026,10,2,12382,11.97,2024-11-23 15:17:26
1027,452,1,11079,6.96,2024-01-06 17:33:54
1028,542,1,15027,7.1,2024-05-28 18:36:29
1029,63,1,8375,4.17,2024-03-28 03:19:14
1030,50,2,15590,1.61,2024-05-28 13:07:11
1031,200,1,8463,1.16,2024-12-28 04:05:14
1032,453,2,10017,4.73,2024-09-23 00:28:39
1033,308,2,11677,7.63,2024-07-06 11:36:27
1034,129,2,258,2.0,2024-05-20 23:55:29
1035,498,1,10045,7.21,2024-09-13 20:23:45
1036,125,2,8430,8.17,2024-07-10 01:43:19
1037,354,2,9806,6.71,2024-04-27 12:25:58
1038,493,2,5555,9.79,2024-12-10 16:08:42
1039,167,1,13994,9.59,2024-10-10 03:19:44
1040,184,1,8645,3.28,2024-07-03 15:15:02
1041,402,1,15615,11.72,2024-06-12 22:09:06
1042,118,1,10396,5.84,2024-07-03 22:38:40
1043,490,2,6627,8.71,2024-02-19 17:45:53
1044,207,1,13186,3.24,2024-10-26 05:37:09
1045,234,2,10115,2.8,2024-12-14 19:47:31
1046,210,1,9698,9.16,2024-11-25 09:36:20
1047,311,2,6520,3.06,2024-07-09 22:57:07
1048,277,2,9387,9.37,2024-02-20 14:23:55
1049,520,2,782,8.8,2024-03-09 16:45:13
1050,258,1,8348,1.4,2024-06-17 08:48:58
1051,526,1,1037,8.01,2024-11-25 02:36:31
1052,584,1,12826,3.41,2024-01-14 15:02:07
1053,543,2,15301,2.06,2024-01-21 16:40:32
1054,175,2,5697,9.31,2024-05-21 11:55:51
1055,86,2,14250,1.07,2024-10-02 03:19:21
1056,395,1,13302,3.21,2024-06-08 01:36:40
1057,181,2,5027,8.19,2024-09-17 06:46:20
1058,389,1,7867,3.5,2024-05-26 22:04:37
1059,285,1,10354,5.82,2024-03-18 14:21:10
1060,573,2,622,11.65,2024-08-12 04:16:19
1061,597,2,15162,2.66,2024-08-19 10:48:36
1062,472,2,48,0.99,2024-02-16 09:47:02
1063,27,1,11517,10.92,2024-02-12 19:09:22
1064,368,1,3476,10.9,2024-06-30 19:27:29
1065,44,2,3766,10.04,2024-08-13 10:16:07
1066,83,1,10306,8.62,2024-08-19 20:28:50
1067,332,1,13872,8.56,2024-10-18 11:44:50
1068,152,1,13459,9.64,2024-12-09 05:13:03
1069,286,2,470,2.66,2024-12-28 20:07:43
1070,474,2,12641,11.58,2024-12-09 22:12:05
1071,352,2,1668,3.52,2024-12-25 07:13:15
1072,454,2,4299,4.79,2024-10-16 11:09:57
